run_index,scenario_seed,policy,total_agvs,north_agvs,south_agvs,west_agvs,east_agvs,shared_area_capacity,completed,total_time,spawn_plan_json,goal_plan_json
74,30074,fcfs,16,2,6,4,4,2,16,51,"{""EAST"": [2, 4, 4, 8], ""NORTH"": [1, 6], ""SOUTH"": [0, 5, 5, 5, 7, 7], ""WEST"": [1, 1, 4, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
74,30074,fixed_heuristic,16,2,6,4,4,2,16,45,"{""EAST"": [2, 4, 4, 8], ""NORTH"": [1, 6], ""SOUTH"": [0, 5, 5, 5, 7, 7], ""WEST"": [1, 1, 4, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
74,30074,bo_heuristic,16,2,6,4,4,2,16,50,"{""EAST"": [2, 4, 4, 8], ""NORTH"": [1, 6], ""SOUTH"": [0, 5, 5, 5, 7, 7], ""WEST"": [1, 1, 4, 7]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
75,30075,fcfs,16,5,4,3,4,2,16,42,"{""EAST"": [0, 1, 2, 7], ""NORTH"": [0, 0, 3, 5, 5], ""SOUTH"": [2, 4, 5, 8], ""WEST"": [1, 2, 7]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
75,30075,fixed_heuristic,16,5,4,3,4,2,16,38,"{""EAST"": [0, 1, 2, 7], ""NORTH"": [0, 0, 3, 5, 5], ""SOUTH"": [2, 4, 5, 8], ""WEST"": [1, 2, 7]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
75,30075,bo_heuristic,16,5,4,3,4,2,16,40,"{""EAST"": [0, 1, 2, 7], ""NORTH"": [0, 0, 3, 5, 5], ""SOUTH"": [2, 4, 5, 8], ""WEST"": [1, 2, 7]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
76,30076,fcfs,16,4,3,4,5,2,16,51,"{""EAST"": [2, 2, 4, 5, 8], ""NORTH"": [1, 2, 4, 4], ""SOUTH"": [0, 0, 7], ""WEST"": [3, 4, 5, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
76,30076,fixed_heuristic,16,4,3,4,5,2,16,49,"{""EAST"": [2, 2, 4, 5, 8], ""NORTH"": [1, 2, 4, 4], ""SOUTH"": [0, 0, 7], ""WEST"": [3, 4, 5, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
76,30076,bo_heuristic,16,4,3,4,5,2,16,46,"{""EAST"": [2, 2, 4, 5, 8], ""NORTH"": [1, 2, 4, 4], ""SOUTH"": [0, 0, 7], ""WEST"": [3, 4, 5, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
77,30077,fcfs,16,5,3,4,4,2,16,49,"{""EAST"": [1, 3, 5, 6], ""NORTH"": [1, 3, 4, 6, 8], ""SOUTH"": [0, 3, 8], ""WEST"": [0, 0, 6, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
77,30077,fixed_heuristic,16,5,3,4,4,2,16,43,"{""EAST"": [1, 3, 5, 6], ""NORTH"": [1, 3, 4, 6, 8], ""SOUTH"": [0, 3, 8], ""WEST"": [0, 0, 6, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
77,30077,bo_heuristic,16,5,3,4,4,2,16,40,"{""EAST"": [1, 3, 5, 6], ""NORTH"": [1, 3, 4, 6, 8], ""SOUTH"": [0, 3, 8], ""WEST"": [0, 0, 6, 7]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
78,30078,fcfs,16,5,3,4,4,2,16,63,"{""EAST"": [1, 4, 5, 7], ""NORTH"": [0, 0, 2, 8, 8], ""SOUTH"": [0, 2, 5], ""WEST"": [2, 4, 5, 6]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
78,30078,fixed_heuristic,16,5,3,4,4,2,16,55,"{""EAST"": [1, 4, 5, 7], ""NORTH"": [0, 0, 2, 8, 8], ""SOUTH"": [0, 2, 5], ""WEST"": [2, 4, 5, 6]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
78,30078,bo_heuristic,16,5,3,4,4,2,16,55,"{""EAST"": [1, 4, 5, 7], ""NORTH"": [0, 0, 2, 8, 8], ""SOUTH"": [0, 2, 5], ""WEST"": [2, 4, 5, 6]}","{""EAST"": [""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""]}"
79,30079,fcfs,16,5,4,4,3,2,16,60,"{""EAST"": [6, 7, 8], ""NORTH"": [2, 3, 5, 7, 8], ""SOUTH"": [0, 1, 4, 7], ""WEST"": [0, 4, 4, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
79,30079,fixed_heuristic,16,5,4,4,3,2,16,52,"{""EAST"": [6, 7, 8], ""NORTH"": [2, 3, 5, 7, 8], ""SOUTH"": [0, 1, 4, 7], ""WEST"": [0, 4, 4, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
79,30079,bo_heuristic,16,5,4,4,3,2,16,52,"{""EAST"": [6, 7, 8], ""NORTH"": [2, 3, 5, 7, 8], ""SOUTH"": [0, 1, 4, 7], ""WEST"": [0, 4, 4, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
80,30080,fcfs,16,3,4,5,4,2,16,51,"{""EAST"": [2, 7, 7, 8], ""NORTH"": [1, 1, 3], ""SOUTH"": [2, 6, 6, 7], ""WEST"": [0, 4, 5, 5, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
80,30080,fixed_heuristic,16,3,4,5,4,2,16,51,"{""EAST"": [2, 7, 7, 8], ""NORTH"": [1, 1, 3], ""SOUTH"": [2, 6, 6, 7], ""WEST"": [0, 4, 5, 5, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
80,30080,bo_heuristic,16,3,4,5,4,2,16,51,"{""EAST"": [2, 7, 7, 8], ""NORTH"": [1, 1, 3], ""SOUTH"": [2, 6, 6, 7], ""WEST"": [0, 4, 5, 5, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
81,30081,fcfs,16,4,5,3,4,2,16,56,"{""EAST"": [3, 3, 5, 6], ""NORTH"": [1, 2, 3, 8], ""SOUTH"": [0, 3, 5, 7, 7], ""WEST"": [1, 3, 6]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
81,30081,fixed_heuristic,16,4,5,3,4,2,16,53,"{""EAST"": [3, 3, 5, 6], ""NORTH"": [1, 2, 3, 8], ""SOUTH"": [0, 3, 5, 7, 7], ""WEST"": [1, 3, 6]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
81,30081,bo_heuristic,16,4,5,3,4,2,16,53,"{""EAST"": [3, 3, 5, 6], ""NORTH"": [1, 2, 3, 8], ""SOUTH"": [0, 3, 5, 7, 7], ""WEST"": [1, 3, 6]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
82,30082,fcfs,16,3,3,4,6,2,16,51,"{""EAST"": [1, 3, 5, 7, 7, 8], ""NORTH"": [1, 6, 8], ""SOUTH"": [3, 4, 7], ""WEST"": [3, 4, 6, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
82,30082,fixed_heuristic,16,3,3,4,6,2,16,46,"{""EAST"": [1, 3, 5, 7, 7, 8], ""NORTH"": [1, 6, 8], ""SOUTH"": [3, 4, 7], ""WEST"": [3, 4, 6, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
82,30082,bo_heuristic,16,3,3,4,6,2,16,50,"{""EAST"": [1, 3, 5, 7, 7, 8], ""NORTH"": [1, 6, 8], ""SOUTH"": [3, 4, 7], ""WEST"": [3, 4, 6, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
83,30083,fcfs,16,4,4,4,4,2,16,50,"{""EAST"": [2, 4, 8, 8], ""NORTH"": [1, 2, 3, 4], ""SOUTH"": [6, 7, 7, 8], ""WEST"": [0, 1, 2, 5]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
83,30083,fixed_heuristic,16,4,4,4,4,2,16,46,"{""EAST"": [2, 4, 8, 8], ""NORTH"": [1, 2, 3, 4], ""SOUTH"": [6, 7, 7, 8], ""WEST"": [0, 1, 2, 5]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
83,30083,bo_heuristic,16,4,4,4,4,2,16,45,"{""EAST"": [2, 4, 8, 8], ""NORTH"": [1, 2, 3, 4], ""SOUTH"": [6, 7, 7, 8], ""WEST"": [0, 1, 2, 5]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
84,30084,fcfs,16,4,4,4,4,2,16,50,"{""EAST"": [2, 4, 5, 6], ""NORTH"": [0, 5, 6, 6], ""SOUTH"": [1, 1, 3, 7], ""WEST"": [2, 3, 4, 7]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
84,30084,fixed_heuristic,16,4,4,4,4,2,16,48,"{""EAST"": [2, 4, 5, 6], ""NORTH"": [0, 5, 6, 6], ""SOUTH"": [1, 1, 3, 7], ""WEST"": [2, 3, 4, 7]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
84,30084,bo_heuristic,16,4,4,4,4,2,16,46,"{""EAST"": [2, 4, 5, 6], ""NORTH"": [0, 5, 6, 6], ""SOUTH"": [1, 1, 3, 7], ""WEST"": [2, 3, 4, 7]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
85,30085,fcfs,16,2,4,6,4,2,16,58,"{""EAST"": [2, 5, 7, 8], ""NORTH"": [5, 8], ""SOUTH"": [0, 6, 6, 7], ""WEST"": [2, 2, 3, 4, 7, 7]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
85,30085,fixed_heuristic,16,2,4,6,4,2,16,60,"{""EAST"": [2, 5, 7, 8], ""NORTH"": [5, 8], ""SOUTH"": [0, 6, 6, 7], ""WEST"": [2, 2, 3, 4, 7, 7]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
85,30085,bo_heuristic,16,2,4,6,4,2,16,52,"{""EAST"": [2, 5, 7, 8], ""NORTH"": [5, 8], ""SOUTH"": [0, 6, 6, 7], ""WEST"": [2, 2, 3, 4, 7, 7]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
86,30086,fcfs,16,3,3,4,6,2,16,56,"{""EAST"": [1, 2, 2, 4, 5, 6], ""NORTH"": [2, 3, 5], ""SOUTH"": [1, 4, 7], ""WEST"": [2, 3, 3, 6]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
86,30086,fixed_heuristic,16,3,3,4,6,2,16,50,"{""EAST"": [1, 2, 2, 4, 5, 6], ""NORTH"": [2, 3, 5], ""SOUTH"": [1, 4, 7], ""WEST"": [2, 3, 3, 6]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
86,30086,bo_heuristic,16,3,3,4,6,2,16,46,"{""EAST"": [1, 2, 2, 4, 5, 6], ""NORTH"": [2, 3, 5], ""SOUTH"": [1, 4, 7], ""WEST"": [2, 3, 3, 6]}","{""EAST"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""E_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
87,30087,fcfs,16,3,2,5,6,2,16,53,"{""EAST"": [2, 2, 2, 4, 6, 7], ""NORTH"": [0, 4, 8], ""SOUTH"": [2, 5], ""WEST"": [2, 5, 6, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
87,30087,fixed_heuristic,16,3,2,5,6,2,16,47,"{""EAST"": [2, 2, 2, 4, 6, 7], ""NORTH"": [0, 4, 8], ""SOUTH"": [2, 5], ""WEST"": [2, 5, 6, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
87,30087,bo_heuristic,16,3,2,5,6,2,16,48,"{""EAST"": [2, 2, 2, 4, 6, 7], ""NORTH"": [0, 4, 8], ""SOUTH"": [2, 5], ""WEST"": [2, 5, 6, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
88,30088,fcfs,16,5,2,6,3,2,16,47,"{""EAST"": [2, 3, 4], ""NORTH"": [3, 4, 4, 5, 8], ""SOUTH"": [3, 8], ""WEST"": [0, 1, 1, 5, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
88,30088,fixed_heuristic,16,5,2,6,3,2,16,45,"{""EAST"": [2, 3, 4], ""NORTH"": [3, 4, 4, 5, 8], ""SOUTH"": [3, 8], ""WEST"": [0, 1, 1, 5, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
88,30088,bo_heuristic,16,5,2,6,3,2,16,45,"{""EAST"": [2, 3, 4], ""NORTH"": [3, 4, 4, 5, 8], ""SOUTH"": [3, 8], ""WEST"": [0, 1, 1, 5, 7, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""W_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
